steps,date,interval
00,2012-11-01,735,weekdays
00,2012-11-01,740,weekdays
00,2012-11-01,745,weekdays
00,2012-11-01,750,weekdays
00,2012-11-01,755,weekdays
00,2012-11-01,800,weekdays
00,2012-11-01,805,weekdays
00,2012-11-01,810,weekdays
00,2012-11-01,815,weekdays
00,2012-11-01,820,weekdays
00,2012-11-01,825,weekdays
00,2012-11-01,830,weekdays
00,2012-11-01,835,weekdays
00,2012-11-01,840,weekdays
00,2012-11-01,845,weekdays
00,2012-11-01,850,weekdays
00,2012-11-01,855,weekdays
00,2012-11-01,900,weekdays
00,2012-11-01,905,weekdays
00,2012-11-01,910,weekdays
00,2012-11-01,915,weekdays
00,2012-11-01,920,weekdays
00,2012-11-01,925,weekdays
00,2012-11-01,930,weekdays
00,2012-11-01,935,weekdays
00,2012-11-01,940,weekdays
00,2012-11-01,945,weekdays
00,2012-11-01,950,weekdays
00,2012-11-01,955,weekdays
00,2012-11-01,1000,weekdays
00,2012-11-01,1005,weekdays
00,2012-11-01,1010,weekdays
00,2012-11-01,1015,weekdays
00,2012-11-01,1020,weekdays
00,2012-11-01,1025,weekdays
00,2012-11-01,1030,weekdays
00,2012-11-01,1035,weekdays
00,2012-11-01,1040,weekdays
00,2012-11-01,1045,weekdays
00,2012-11-01,1050,weekdays
00,2012-11-01,1055,weekdays
00,2012-11-01,1100,weekdays
00,2012-11-01,1105,weekdays
00,2012-11-01,1110,weekdays
00,2012-11-01,1115,weekdays
00,2012-11-01,1120,weekdays
00,2012-11-01,1125,weekdays
00,2012-11-01,1130,weekdays
00,2012-11-01,1135,weekdays
00,2012-11-01,1140,weekdays
00,2012-11-01,1145,weekdays
00,2012-11-01,1150,weekdays
00,2012-11-01,1155,weekdays
00,2012-11-01,1200,weekdays
00,2012-11-01,1205,weekdays
00,2012-11-01,1210,weekdays
00,2012-11-01,1215,weekdays
00,2012-11-01,1220,weekdays
00,2012-11-01,1225,weekdays
00,2012-11-01,1230,weekdays
00,2012-11-01,1235,weekdays
00,2012-11-01,1240,weekdays
00,2012-11-01,1245,weekdays
00,2012-11-01,1250,weekdays
00,2012-11-01,1255,weekdays
00,2012-11-01,1300,weekdays
00,2012-11-01,1305,weekdays
00,2012-11-01,1310,weekdays
00,2012-11-01,1315,weekdays
00,2012-11-01,1320,weekdays
00,2012-11-01,1325,weekdays
00,2012-11-01,1330,weekdays
00,2012-11-01,1335,weekdays
00,2012-11-01,1340,weekdays
00,2012-11-01,1345,weekdays
00,2012-11-01,1350,weekdays
00,2012-11-01,1355,weekdays
00,2012-11-01,1400,weekdays
00,2012-11-01,1405,weekdays
00,2012-11-01,1410,weekdays
00,2012-11-01,1415,weekdays
00,2012-11-01,1420,weekdays
00,2012-11-01,1425,weekdays
00,2012-11-01,1430,weekdays
00,2012-11-01,1435,weekdays
00,2012-11-01,1440,weekdays
00,2012-11-01,1445,weekdays
00,2012-11-01,1450,weekdays
00,2012-11-01,1455,weekdays
00,2012-11-01,1500,weekdays
00,2012-11-01,1505,weekdays
00,2012-11-01,1510,weekdays
00,2012-11-01,1515,weekdays
00,2012-11-01,1520,weekdays
00,2012-11-01,1525,weekdays
00,2012-11-01,1530,weekdays
00,2012-11-01,1535,weekdays
00,2012-11-01,1540,weekdays
00,2012-11-01,1545,weekdays
00,2012-11-01,1550,weekdays
00,2012-11-01,1555,weekdays
00,2012-11-01,1600,weekdays
00,2012-11-01,1605,weekdays
00,2012-11-01,1610,weekdays
00,2012-11-01,1615,weekdays
00,2012-11-01,1620,weekdays
00,2012-11-01,1625,weekdays
00,2012-11-01,1630,weekdays
00,2012-11-01,1635,weekdays
00,2012-11-01,1640,weekdays
00,2012-11-01,1645,weekdays
00,2012-11-01,1650,weekdays
00,2012-11-01,1655,weekdays
00,2012-11-01,1700,weekdays
00,2012-11-01,1705,weekdays
00,2012-11-01,1710,weekdays
00,2012-11-01,1715,weekdays
00,2012-11-01,1720,weekdays
00,2012-11-01,1725,weekdays
00,2012-11-01,1730,weekdays
00,2012-11-01,1735,weekdays
00,2012-11-01,1740,weekdays
00,2012-11-01,1745,weekdays
00,2012-11-01,1750,weekdays
00,2012-11-01,1755,weekdays
00,2012-11-01,1800,weekdays
00,2012-11-01,1805,weekdays
00,2012-11-01,1810,weekdays
00,2012-11-01,1815,weekdays
00,2012-11-01,1820,weekdays
00,2012-11-01,1825,weekdays
00,2012-11-01,1830,weekdays
00,2012-11-01,1835,weekdays
00,2012-11-01,1840,weekdays
00,2012-11-01,1845,weekdays
00,2012-11-01,1850,weekdays
00,2012-11-01,1855,weekdays
00,2012-11-01,1900,weekdays
00,2012-11-01,1905,weekdays
00,2012-11-01,1910,weekdays
00,2012-11-01,1915,weekdays
00,2012-11-01,1920,weekdays
00,2012-11-01,1925,weekdays
00,2012-11-01,1930,weekdays
00,2012-11-01,1935,weekdays
00,2012-11-01,1940,weekdays
00,2012-11-01,1945,weekdays
00,2012-11-01,1950,weekdays
00,2012-11-01,1955,weekdays
00,2012-11-01,2000,weekdays
00,2012-11-01,2005,weekdays
00,2012-11-01,2010,weekdays
00,2012-11-01,2015,weekdays
00,2012-11-01,2020,weekdays
00,2012-11-01,2025,weekdays
00,2012-11-01,2030,weekdays
00,2012-11-01,2035,weekdays
00,2012-11-01,2040,weekdays
00,2012-11-01,2045,weekdays
00,2012-11-01,2050,weekdays
00,2012-11-01,2055,weekdays
00,2012-11-01,2100,weekdays
00,2012-11-01,2105,weekdays
00,2012-11-01,2110,weekdays
00,2012-11-01,2115,weekdays
00,2012-11-01,2120,weekdays
00,2012-11-01,2125,weekdays
00,2012-11-01,2130,weekdays
00,2012-11-01,2135,weekdays
00,2012-11-01,2140,weekdays
00,2012-11-01,2145,weekdays
00,2012-11-01,2150,weekdays
00,2012-11-01,2155,weekdays
00,2012-11-01,2200,weekdays
00,2012-11-01,2205,weekdays
00,2012-11-01,2210,weekdays
00,2012-11-01,2215,weekdays
00,2012-11-01,2220,weekdays
00,2012-11-01,2225,weekdays
00,2012-11-01,2230,weekdays
00,2012-11-01,2235,weekdays
00,2012-11-01,2240,weekdays
00,2012-11-01,2245,weekdays
00,2012-11-01,2250,weekdays
00,2012-11-01,2255,weekdays
00,2012-11-01,2300,weekdays
00,2012-11-01,2305,weekdays
00,2012-11-01,2310,weekdays
00,2012-11-01,2315,weekdays
00,2012-11-01,2320,weekdays
00,2012-11-01,2325,weekdays
00,2012-11-01,2330,weekdays
00,2012-11-01,2335,weekdays
00,2012-11-01,2340,weekdays
00,2012-11-01,2345,weekdays
00,2012-11-01,2350,weekdays
00,2012-11-01,2355,weekdays
00,2012-11-02,0,weekdays
00,2012-11-02,5,weekdays
00,2012-11-02,10,weekdays
00,2012-11-02,15,weekdays
00,2012-11-02,20,weekdays
00,2012-11-02,25,weekdays
00,2012-11-02,30,weekdays
00,2012-11-02,35,weekdays
00,2012-11-02,40,weekdays
00,2012-11-02,45,weekdays
00,2012-11-02,50,weekdays
00,2012-11-02,55,weekdays
00,2012-11-02,100,weekdays
00,2012-11-02,105,weekdays
00,2012-11-02,110,weekdays
00,2012-11-02,115,weekdays
00,2012-11-02,120,weekdays
00,2012-11-02,125,weekdays
00,2012-11-02,130,weekdays
00,2012-11-02,135,weekdays
00,2012-11-02,140,weekdays
00,2012-11-02,145,weekdays
00,2012-11-02,150,weekdays
00,2012-11-02,155,weekdays
00,2012-11-02,200,weekdays
00,2012-11-02,205,weekdays
00,2012-11-02,210,weekdays
00,2012-11-02,215,weekdays
00,2012-11-02,220,weekdays
00,2012-11-02,225,weekdays
00,2012-11-02,230,weekdays
00,2012-11-02,235,weekdays
00,2012-11-02,240,weekdays
00,2012-11-02,245,weekdays
00,2012-11-02,250,weekdays
00,2012-11-02,255,weekdays
00,2012-11-02,300,weekdays
00,2012-11-02,305,weekdays
00,2012-11-02,310,weekdays
00,2012-11-02,315,weekdays
00,2012-11-02,320,weekdays
00,2012-11-02,325,weekdays
00,2012-11-02,330,weekdays
00,2012-11-02,335,weekdays
00,2012-11-02,340,weekdays
00,2012-11-02,345,weekdays
00,2012-11-02,350,weekdays
00,2012-11-02,355,weekdays
00,2012-11-02,400,weekdays
00,2012-11-02,405,weekdays
00,2012-11-02,410,weekdays
00,2012-11-02,415,weekdays
00,2012-11-02,420,weekdays
00,2012-11-02,425,weekdays
00,2012-11-02,430,weekdays
00,2012-11-02,435,weekdays
00,2012-11-02,440,weekdays
00,2012-11-02,445,weekdays
00,2012-11-02,450,weekdays
00,2012-11-02,455,weekdays
00,2012-11-02,500,weekdays
00,2012-11-02,505,weekdays
00,2012-11-02,510,weekdays
00,2012-11-02,515,weekdays
00,2012-11-02,520,weekdays
00,2012-11-02,525,weekdays
00,2012-11-02,530,weekdays
00,2012-11-02,535,weekdays
00,2012-11-02,540,weekdays
00,2012-11-02,545,weekdays
00,2012-11-02,550,weekdays
00,2012-11-02,555,weekdays
00,2012-11-02,600,weekdays
00,2012-11-02,605,weekdays
00,2012-11-02,610,weekdays
00,2012-11-02,615,weekdays
00,2012-11-02,620,weekdays
00,2012-11-02,625,weekdays
00,2012-11-02,630,weekdays
00,2012-11-02,635,weekdays
00,2012-11-02,640,weekdays
00,2012-11-02,645,weekdays
00,2012-11-02,650,weekdays
00,2012-11-02,655,weekdays
00,2012-11-02,700,weekdays
00,2012-11-02,705,weekdays
00,2012-11-02,710,weekdays
117117,2012-11-02,715,weekdays
00,2012-11-02,720,weekdays
3434,2012-11-02,725,weekdays
121121,2012-11-02,730,weekdays
2727,2012-11-02,735,weekdays
7070,2012-11-02,740,weekdays
4545,2012-11-02,745,weekdays
99,2012-11-02,750,weekdays
8080,2012-11-02,755,weekdays
138138,2012-11-02,800,weekdays
9595,2012-11-02,805,weekdays
556556,2012-11-02,810,weekdays
753753,2012-11-02,815,weekdays
747747,2012-11-02,820,weekdays
731731,2012-11-02,825,weekdays
748748,2012-11-02,830,weekdays
708708,2012-11-02,835,weekdays
377377,2012-11-02,840,weekdays
190190,2012-11-02,845,weekdays
665665,2012-11-02,850,weekdays
4747,2012-11-02,855,weekdays
1616,2012-11-02,900,weekdays
00,2012-11-02,905,weekdays
4242,2012-11-02,910,weekdays
6060,2012-11-02,915,weekdays
1717,2012-11-02,920,weekdays
00,2012-11-02,925,weekdays
00,2012-11-02,930,weekdays
00,2012-11-02,935,weekdays
1010,2012-11-02,940,weekdays
2727,2012-11-02,945,weekdays
00,2012-11-02,950,weekdays
4646,2012-11-02,955,weekdays
487487,2012-11-02,1000,weekdays
356356,2012-11-02,1005,weekdays
146146,2012-11-02,1010,weekdays
00,2012-11-02,1015,weekdays
00,2012-11-02,1020,weekdays
00,2012-11-02,1025,weekdays
88,2012-11-02,1030,weekdays
8080,2012-11-02,1035,weekdays
00,2012-11-02,1040,weekdays
00,2012-11-02,1045,weekdays
00,2012-11-02,1050,weekdays
00,2012-11-02,1055,weekdays
00,2012-11-02,1100,weekdays
00,2012-11-02,1105,weekdays
00,2012-11-02,1110,weekdays
00,2012-11-02,1115,weekdays
00,2012-11-02,1120,weekdays
00,2012-11-02,1125,weekdays
00,2012-11-02,1130,weekdays
00,2012-11-02,1135,weekdays
415415,2012-11-02,1140,weekdays
270270,2012-11-02,1145,weekdays
1717,2012-11-02,1150,weekdays
00,2012-11-02,1155,weekdays
00,2012-11-02,1200,weekdays
00,2012-11-02,1205,weekdays
328328,2012-11-02,1210,weekdays
2828,2012-11-02,1215,weekdays
00,2012-11-02,1220,weekdays
4949,2012-11-02,1225,weekdays
00,2012-11-02,1230,weekdays
00,2012-11-02,1235,weekdays
00,2012-11-02,1240,weekdays
00,2012-11-02,1245,weekdays
00,2012-11-02,1250,weekdays
00,2012-11-02,1255,weekdays
00,2012-11-02,1300,weekdays
00,2012-11-02,1305,weekdays
9595,2012-11-02,1310,weekdays
00,2012-11-02,1315,weekdays
00,2012-11-02,1320,weekdays
00,2012-11-02,1325,weekdays
00,2012-11-02,1330,weekdays
00,2012-11-02,1335,weekdays
00,2012-11-02,1340,weekdays
00,2012-11-02,1345,weekdays
00,2012-11-02,1350,weekdays
00,2012-11-02,1355,weekdays
00,2012-11-02,1400,weekdays
1717,2012-11-02,1405,weekdays
1111,2012-11-02,1410,weekdays
2020,2012-11-02,1415,weekdays
00,2012-11-02,1420,weekdays
00,2012-11-02,1425,weekdays
00,2012-11-02,1430,weekdays
4646,2012-11-02,1435,weekdays
00,2012-11-02,1440,weekdays
00,2012-11-02,1445,weekdays
9494,2012-11-02,1450,weekdays
00,2012-11-02,1455,weekdays
00,2012-11-02,1500,weekdays
7272,2012-11-02,1505,weekdays
8989,2012-11-02,1510,weekdays
00,2012-11-02,1515,weekdays
00,2012-11-02,1520,weekdays
00,2012-11-02,1525,weekdays
00,2012-11-02,1530,weekdays
00,2012-11-02,1535,weekdays
00,2012-11-02,1540,weekdays
00,2012-11-02,1545,weekdays
00,2012-11-02,1550,weekdays
00,2012-11-02,1555,weekdays
00,2012-11-02,1600,weekdays
00,2012-11-02,1605,weekdays
00,2012-11-02,1610,weekdays
1414,2012-11-02,1615,weekdays
112112,2012-11-02,1620,weekdays
124124,2012-11-02,1625,weekdays
9797,2012-11-02,1630,weekdays
00,2012-11-02,1635,weekdays
1515,2012-11-02,1640,weekdays
00,2012-11-02,1645,weekdays
00,2012-11-02,1650,weekdays
00,2012-11-02,1655,weekdays
1717,2012-11-02,1700,weekdays
00,2012-11-02,1705,weekdays
00,2012-11-02,1710,weekdays
00,2012-11-02,1715,weekdays
00,2012-11-02,1720,weekdays
00,2012-11-02,1725,weekdays
00,2012-11-02,1730,weekdays
00,2012-11-02,1735,weekdays
5454,2012-11-02,1740,weekdays
130130,2012-11-02,1745,weekdays
66,2012-11-02,1750,weekdays
5757,2012-11-02,1755,weekdays
2727,2012-11-02,1800,weekdays
00,2012-11-02,1805,weekdays
3838,2012-11-02,1810,weekdays
5252,2012-11-02,1815,weekdays
9393,2012-11-02,1820,weekdays
5353,2012-11-02,1825,weekdays
00,2012-11-02,1830,weekdays
5555,2012-11-02,1835,weekdays
00,2012-11-02,1840,weekdays
7474,2012-11-02,1845,weekdays
1414,2012-11-02,1850,weekdays
00,2012-11-02,1855,weekdays
00,2012-11-02,1900,weekdays
00,2012-11-02,1905,weekdays
00,2012-11-02,1910,weekdays
00,2012-11-02,1915,weekdays
9898,2012-11-02,1920,weekdays
5656,2012-11-02,1925,weekdays
5454,2012-11-02,1930,weekdays
5050,2012-11-02,1935,weekdays
00,2012-11-02,1940,weekdays
4040,2012-11-02,1945,weekdays
1515,2012-11-02,1950,weekdays
1515,2012-11-02,1955,weekdays
3535,2012-11-02,2000,weekdays
00,2012-11-02,2005,weekdays
00,2012-11-02,2010,weekdays
00,2012-11-02,2015,weekdays
00,2012-11-02,2020,weekdays
00,2012-11-02,2025,weekdays
00,2012-11-02,2030,weekdays
00,2012-11-02,2035,weekdays
00,2012-11-02,2040,weekdays
2424,2012-11-02,2045,weekdays
00,2012-11-02,2050,weekdays
00,2012-11-02,2055,weekdays
00,2012-11-02,2100,weekdays
00,2012-11-02,2105,weekdays
7777,2012-11-02,2110,weekdays
00,2012-11-02,2115,weekdays
00,2012-11-02,2120,weekdays
00,2012-11-02,2125,weekdays
00,2012-11-02,2130,weekdays
00,2012-11-02,2135,weekdays
00,2012-11-02,2140,weekdays
00,2012-11-02,2145,weekdays
00,2012-11-02,2150,weekdays
00,2012-11-02,2155,weekdays
00,2012-11-02,2200,weekdays
00,2012-11-02,2205,weekdays
00,2012-11-02,2210,weekdays
00,2012-11-02,2215,weekdays
00,2012-11-02,2220,weekdays
00,2012-11-02,2225,weekdays
00,2012-11-02,2230,weekdays
00,2012-11-02,2235,weekdays
00,2012-11-02,2240,weekdays
00,2012-11-02,2245,weekdays
00,2012-11-02,2250,weekdays
00,2012-11-02,2255,weekdays
00,2012-11-02,2300,weekdays
00,2012-11-02,2305,weekdays
00,2012-11-02,2310,weekdays
00,2012-11-02,2315,weekdays
00,2012-11-02,2320,weekdays
00,2012-11-02,2325,weekdays
00,2012-11-02,2330,weekdays
00,2012-11-02,2335,weekdays
00,2012-11-02,2340,weekdays
00,2012-11-02,2345,weekdays
00,2012-11-02,2350,weekdays
00,2012-11-02,2355,weekdays
00,2012-11-03,0,weekends
00,2012-11-03,5,weekends
00,2012-11-03,10,weekends
00,2012-11-03,15,weekends
00,2012-11-03,20,weekends
00,2012-11-03,25,weekends
00,2012-11-03,30,weekends
00,2012-11-03,35,weekends
00,2012-11-03,40,weekends
00,2012-11-03,45,weekends
00,2012-11-03,50,weekends
00,2012-11-03,55,weekends
00,2012-11-03,100,weekends
00,2012-11-03,105,weekends
00,2012-11-03,110,weekends
00,2012-11-03,115,weekends
00,2012-11-03,120,weekends
00,2012-11-03,125,weekends
00,2012-11-03,130,weekends
00,2012-11-03,135,weekends
00,2012-11-03,140,weekends
00,2012-11-03,145,weekends
00,2012-11-03,150,weekends
00,2012-11-03,155,weekends
00,2012-11-03,200,weekends
00,2012-11-03,205,weekends
00,2012-11-03,210,weekends
00,2012-11-03,215,weekends
00,2012-11-03,220,weekends
00,2012-11-03,225,weekends
00,2012-11-03,230,weekends
00,2012-11-03,235,weekends
00,2012-11-03,240,weekends
00,2012-11-03,245,weekends
00,2012-11-03,250,weekends
00,2012-11-03,255,weekends
00,2012-11-03,300,weekends
00,2012-11-03,305,weekends
00,2012-11-03,310,weekends
00,2012-11-03,315,weekends
00,2012-11-03,320,weekends
00,2012-11-03,325,weekends
00,2012-11-03,330,weekends
00,2012-11-03,335,weekends
00,2012-11-03,340,weekends
00,2012-11-03,345,weekends
00,2012-11-03,350,weekends
00,2012-11-03,355,weekends
00,2012-11-03,400,weekends
00,2012-11-03,405,weekends
00,2012-11-03,410,weekends
00,2012-11-03,415,weekends
00,2012-11-03,420,weekends
00,2012-11-03,425,weekends
00,2012-11-03,430,weekends
00,2012-11-03,435,weekends
00,2012-11-03,440,weekends
00,2012-11-03,445,weekends
00,2012-11-03,450,weekends
00,2012-11-03,455,weekends
00,2012-11-03,500,weekends
00,2012-11-03,505,weekends
00,2012-11-03,510,weekends
00,2012-11-03,515,weekends
00,2012-11-03,520,weekends
00,2012-11-03,525,weekends
00,2012-11-03,530,weekends
00,2012-11-03,535,weekends
00,2012-11-03,540,weekends
00,2012-11-03,545,weekends
00,2012-11-03,550,weekends
00,2012-11-03,555,weekends
00,2012-11-03,600,weekends
00,2012-11-03,605,weekends
00,2012-11-03,610,weekends
00,2012-11-03,615,weekends
00,2012-11-03,620,weekends
00,2012-11-03,625,weekends
00,2012-11-03,630,weekends
00,2012-11-03,635,weekends
00,2012-11-03,640,weekends
00,2012-11-03,645,weekends
00,2012-11-03,650,weekends
00,2012-11-03,655,weekends
2424,2012-11-03,700,weekends
5757,2012-11-03,705,weekends
00,2012-11-03,710,weekends
00,2012-11-03,715,weekends
00,2012-11-03,720,weekends
4040,2012-11-03,725,weekends
4949,2012-11-03,730,weekends
00,2012-11-03,735,weekends
4343,2012-11-03,740,weekends
99,2012-11-03,745,weekends
00,2012-11-03,750,weekends
77,2012-11-03,755,weekends
3535,2012-11-03,800,weekends
99,2012-11-03,805,weekends
3131,2012-11-03,810,weekends
3232,2012-11-03,815,weekends
9090,2012-11-03,820,weekends
2727,2012-11-03,825,weekends
2525,2012-11-03,830,weekends
00,2012-11-03,835,weekends
5858,2012-11-03,840,weekends
241241,2012-11-03,845,weekends
509509,2012-11-03,850,weekends
508508,2012-11-03,855,weekends
198198,2012-11-03,900,weekends
450450,2012-11-03,905,weekends
443443,2012-11-03,910,weekends
494494,2012-11-03,915,weekends
461461,2012-11-03,920,weekends
533533,2012-11-03,925,weekends
496496,2012-11-03,930,weekends
319319,2012-11-03,935,weekends
6060,2012-11-03,940,weekends
00,2012-11-03,945,weekends
00,2012-11-03,950,weekends
00,2012-11-03,955,weekends
00,2012-11-03,1000,weekends
00,2012-11-03,1005,weekends
00,2012-11-03,1010,weekends
4040,2012-11-03,1015,weekends
00,2012-11-03,1020,weekends
00,2012-11-03,1025,weekends
00,2012-11-03,1030,weekends
00,2012-11-03,1035,weekends
00,2012-11-03,1040,weekends
00,2012-11-03,1045,weekends
00,2012-11-03,1050,weekends
00,2012-11-03,1055,weekends
00,2012-11-03,1100,weekends
00,2012-11-03,1105,weekends
00,2012-11-03,1110,weekends
00,2012-11-03,1115,weekends
00,2012-11-03,1120,weekends
2929,2012-11-03,1125,weekends
1212,2012-11-03,1130,weekends
6060,2012-11-03,1135,weekends
88,2012-11-03,1140,weekends
4343,2012-11-03,1145,weekends
5454,2012-11-03,1150,weekends
6868,2012-11-03,1155,weekends
104104,2012-11-03,1200,weekends
00,2012-11-03,1205,weekends
00,2012-11-03,1210,weekends
5050,2012-11-03,1215,weekends
266266,2012-11-03,1220,weekends
6565,2012-11-03,1225,weekends
00,2012-11-03,1230,weekends
00,2012-11-03,1235,weekends
5252,2012-11-03,1240,weekends
00,2012-11-03,1245,weekends
5252,2012-11-03,1250,weekends
9494,2012-11-03,1255,weekends
179179,2012-11-03,1300,weekends
00,2012-11-03,1305,weekends
00,2012-11-03,1310,weekends
154154,2012-11-03,1315,weekends
3333,2012-11-03,1320,weekends
1616,2012-11-03,1325,weekends
7979,2012-11-03,1330,weekends
119119,2012-11-03,1335,weekends
00,2012-11-03,1340,weekends
00,2012-11-03,1345,weekends
4141,2012-11-03,1350,weekends
6666,2012-11-03,1355,weekends
00,2012-11-03,1400,weekends
4444,2012-11-03,1405,weekends
3131,2012-11-03,1410,weekends
1212,2012-11-03,1415,weekends
2323,2012-11-03,1420,weekends
4141,2012-11-03,1425,weekends
5050,2012-11-03,1430,weekends
00,2012-11-03,1435,weekends
00,2012-11-03,1440,weekends
00,2012-11-03,1445,weekends
2424,2012-11-03,1450,weekends
2121,2012-11-03,1455,weekends
00,2012-11-03,1500,weekends
00,2012-11-03,1505,weekends
00,2012-11-03,1510,weekends
00,2012-11-03,1515,weekends
00,2012-11-03,1520,weekends
00,2012-11-03,1525,weekends
00,2012-11-03,1530,weekends
114114,2012-11-03,1535,weekends
00,2012-11-03,1540,weekends
00,2012-11-03,1545,weekends
00,2012-11-03,1550,weekends
00,2012-11-03,1555,weekends
00,2012-11-03,1600,weekends
00,2012-11-03,1605,weekends
00,2012-11-03,1610,weekends
00,2012-11-03,1615,weekends
00,2012-11-03,1620,weekends
00,2012-11-03,1625,weekends
2020,2012-11-03,1630,weekends
4747,2012-11-03,1635,weekends
2424,2012-11-03,1640,weekends
6767,2012-11-03,1645,weekends
00,2012-11-03,1650,weekends
00,2012-11-03,1655,weekends
00,2012-11-03,1700,weekends
00,2012-11-03,1705,weekends
8686,2012-11-03,1710,weekends
112112,2012-11-03,1715,weekends
142142,2012-11-03,1720,weekends
8080,2012-11-03,1725,weekends
00,2012-11-03,1730,weekends
00,2012-11-03,1735,weekends
277277,2012-11-03,1740,weekends
103103,2012-11-03,1745,weekends
117117,2012-11-03,1750,weekends
183183,2012-11-03,1755,weekends
263263,2012-11-03,1800,weekends
295295,2012-11-03,1805,weekends
392392,2012-11-03,1810,weekends
324324,2012-11-03,1815,weekends
00,2012-11-03,1820,weekends
00,2012-11-03,1825,weekends
112112,2012-11-03,1830,weekends
00,2012-11-03,1835,weekends
88,2012-11-03,1840,weekends
88,2012-11-03,1845,weekends
00,2012-11-03,1850,weekends
3333,2012-11-03,1855,weekends
7171,2012-11-03,1900,weekends
6262,2012-11-03,1905,weekends
00,2012-11-03,1910,weekends
3333,2012-11-03,1915,weekends
55,2012-11-03,1920,weekends
00,2012-11-03,1925,weekends
3434,2012-11-03,1930,weekends
3737,2012-11-03,1935,weekends
9090,2012-11-03,1940,weekends
9090,2012-11-03,1945,weekends
00,2012-11-03,1950,weekends
00,2012-11-03,1955,weekends
00,2012-11-03,2000,weekends
00,2012-11-03,2005,weekends
00,2012-11-03,2010,weekends
00,2012-11-03,2015,weekends
00,2012-11-03,2020,weekends
00,2012-11-03,2025,weekends
00,2012-11-03,2030,weekends
00,2012-11-03,2035,weekends
00,2012-11-03,2040,weekends
00,2012-11-03,2045,weekends
7474,2012-11-03,2050,weekends
1818,2012-11-03,2055,weekends
7272,2012-11-03,2100,weekends
00,2012-11-03,2105,weekends
00,2012-11-03,2110,weekends
00,2012-11-03,2115,weekends
00,2012-11-03,2120,weekends
00,2012-11-03,2125,weekends
00,2012-11-03,2130,weekends
00,2012-11-03,2135,weekends
00,2012-11-03,2140,weekends
00,2012-11-03,2145,weekends
00,2012-11-03,2150,weekends
00,2012-11-03,2155,weekends
00,2012-11-03,2200,weekends
00,2012-11-03,2205,weekends
00,2012-11-03,2210,weekends
00,2012-11-03,2215,weekends
00,2012-11-03,2220,weekends
00,2012-11-03,2225,weekends
00,2012-11-03,2230,weekends
00,2012-11-03,2235,weekends
00,2012-11-03,2240,weekends
00,2012-11-03,2245,weekends
00,2012-11-03,2250,weekends
00,2012-11-03,2255,weekends
00,2012-11-03,2300,weekends
00,2012-11-03,2305,weekends
00,2012-11-03,2310,weekends
00,2012-11-03,2315,weekends
00,2012-11-03,2320,weekends
00,2012-11-03,2325,weekends
